;caseid;activity;start_timestamp;end_timestamp;SLA MIN;label;WIP
230;Case06;A5;2017-07-17 15:35:00;2017-07-17 15:35:00;45.0;1;1
228;Case06;A36;2017-07-17 15:38:00;2017-07-17 15:38:00;45.0;1;1
225;Case06;A2;2017-07-17 15:42:00;2017-07-17 15:42:00;45.0;1;1
257;Case06;A32;2017-07-17 15:42:00;2017-07-17 15:42:00;45.0;1;1
1364;Case37;A0;2017-07-18 08:16:00;2017-07-18 08:17:00;45.0;1;1
1385;Case37;A17;2017-07-18 08:24:00;2017-07-18 08:24:00;45.0;1;1
1365;Case37;A1;2017-07-18 08:24:00;2017-07-18 08:24:00;45.0;1;1
1367;Case37;A3;2017-07-18 08:24:00;2017-07-18 08:25:00;45.0;1;1
1368;Case37;A33;2017-07-18 08:25:00;2017-07-18 08:25:00;45.0;1;1
1370;Case37;A35;2017-07-18 08:25:00;2017-07-18 08:25:00;45.0;1;1
1372;Case37;A4;2017-07-18 08:25:00;2017-07-18 08:25:00;45.0;1;1
1374;Case37;A6;2017-07-18 08:25:00;2017-07-18 08:25:00;45.0;1;1
1376;Case37;A8;2017-07-18 08:25:00;2017-07-18 08:25:00;45.0;1;1
1397;Case37;A26;2017-07-18 08:25:00;2017-07-18 08:29:00;45.0;1;1
1378;Case37;A10;2017-07-18 08:27:00;2017-07-18 08:33:00;45.0;1;1
1386;Case37;A18;2017-07-18 08:30:00;2017-07-18 08:11:00;45.0;1;1
1399;Case37;A29;2017-07-18 08:30:00;2017-07-18 08:08:00;45.0;1;1
1388;Case37;A20;2017-07-18 08:31:00;2017-07-18 08:31:00;45.0;1;1
1389;Case37;A21;2017-07-18 08:32:00;2017-07-18 08:39:00;45.0;1;1
1375;Case37;A7;2017-07-18 08:36:00;2017-07-18 08:36:00;45.0;1;1
1380;Case37;A13;2017-07-18 08:36:00;2017-07-18 08:40:00;45.0;1;1
1379;Case37;A11;2017-07-18 08:37:00;2017-07-18 09:03:00;45.0;1;1
1390;Case37;A22;2017-07-18 08:40:00;2017-07-18 08:40:00;45.0;1;1
1383;Case37;A14;2017-07-18 08:43:00;2017-07-18 08:43:00;45.0;1;1
1384;Case37;A15;2017-07-18 08:44:00;2017-07-18 08:46:00;45.0;1;1
1381;Case37;A37;2017-07-18 08:50:00;2017-07-18 08:52:00;45.0;1;1
1391;Case37;A23;2017-07-18 08:50:00;2017-07-18 08:50:00;45.0;1;1
1398;Case37;A27;2017-07-18 08:51:00;2017-07-18 09:04:00;45.0;1;1
1392;Case37;A24;2017-07-18 08:51:00;2017-07-18 08:53:00;45.0;1;1
1377;Case37;A9;2017-07-18 08:52:00;2017-07-18 08:52:00;45.0;1;1
1387;Case37;A19;2017-07-18 08:53:00;2017-07-18 08:53:00;45.0;1;1
1393;Case37;A25;2017-07-18 08:54:00;2017-07-18 08:54:00;45.0;1;1
1382;Case37;A38;2017-07-18 08:54:00;2017-07-18 08:54:00;45.0;1;1
1394;Case37;A41;2017-07-18 08:55:00;2017-07-18 08:55:00;45.0;1;1
1395;Case37;A42;2017-07-18 08:56:00;2017-07-18 08:57:00;45.0;1;1
1396;Case37;A43;2017-07-18 08:58:00;2017-07-18 08:58:00;45.0;1;1
1401;Case37;A31;2017-07-18 08:58:00;2017-07-18 08:58:00;45.0;1;1
1400;Case37;A30;2017-07-18 09:01:00;2017-07-18 09:08:00;45.0;1;1
1369;Case37;A34;2017-07-18 09:05:00;2017-07-18 09:05:00;45.0;1;1
1373;Case37;A5;2017-07-18 09:06:00;2017-07-18 09:06:00;45.0;1;1
1371;Case37;A36;2017-07-18 09:07:00;2017-07-18 09:07:00;45.0;1;1
1366;Case37;A2;2017-07-18 09:10:00;2017-07-18 09:10:00;45.0;1;1
1402;Case37;A32;2017-07-18 09:10:00;2017-07-18 09:10:00;45.0;1;1
1329;Case36;A0;2017-07-18 10:17:00;2017-07-18 10:19:00;35.0;1;1
1330;Case36;A1;2017-07-18 10:20:00;2017-07-18 10:20:00;35.0;1;1
1332;Case36;A3;2017-07-18 10:20:00;2017-07-18 10:21:00;35.0;1;1
1337;Case36;A8;2017-07-18 10:21:00;2017-07-18 10:21:00;35.0;1;1
1341;Case36;A12;2017-07-18 10:22:00;2017-07-18 10:27:00;35.0;1;1
1333;Case36;A4;2017-07-18 10:22:00;2017-07-18 10:22:00;35.0;1;1
1358;Case36;A26;2017-07-18 10:22:00;2017-07-18 10:45:00;35.0;1;1
1335;Case36;A6;2017-07-18 10:22:00;2017-07-18 10:22:00;35.0;1;1
1339;Case36;A10;2017-07-18 10:23:00;2017-07-18 10:34:00;35.0;1;1
1346;Case36;A17;2017-07-18 10:29:00;2017-07-18 10:29:00;35.0;1;1
1349;Case36;A20;2017-07-18 10:30:00;2017-07-18 10:30:00;35.0;1;1
1360;Case36;A29;2017-07-18 10:30:00;2017-07-18 10:34:00;35.0;1;1
1350;Case36;A21;2017-07-18 10:31:00;2017-07-18 10:34:00;35.0;1;1
1343;Case36;A14;2017-07-18 10:32:00;2017-07-18 10:32:00;35.0;1;1
1344;Case36;A15;2017-07-18 10:34:00;2017-07-18 10:38:00;35.0;1;1
1347;Case36;A18;2017-07-18 10:34:00;2017-07-18 10:45:00;35.0;1;1
1336;Case36;A7;2017-07-18 10:35:00;2017-07-18 10:35:00;35.0;1;1
1351;Case36;A22;2017-07-18 10:36:00;2017-07-18 10:36:00;35.0;1;1
1340;Case36;A11;2017-07-18 10:37:00;2017-07-18 10:48:00;35.0;1;1
1345;Case36;A16;2017-07-18 10:40:00;2017-07-18 10:40:00;35.0;1;1
1355;Case36;A41;2017-07-18 10:41:00;2017-07-18 10:41:00;35.0;1;1
1356;Case36;A42;2017-07-18 10:41:00;2017-07-18 10:44:00;35.0;1;1
1362;Case36;A31;2017-07-18 10:41:00;2017-07-18 10:41:00;35.0;1;1
1359;Case36;A27;2017-07-18 10:43:00;2017-07-18 10:53:00;35.0;1;1
1357;Case36;A43;2017-07-18 10:45:00;2017-07-18 10:45:00;35.0;1;1
1352;Case36;A23;2017-07-18 10:48:00;2017-07-18 10:48:00;35.0;1;1
1353;Case36;A24;2017-07-18 10:48:00;2017-07-18 10:50:00;35.0;1;1
1348;Case36;A19;2017-07-18 10:51:00;2017-07-18 10:51:00;35.0;1;1
1354;Case36;A25;2017-07-18 10:51:00;2017-07-18 10:51:00;35.0;1;1
1342;Case36;A13;2017-07-18 10:53:00;2017-07-18 10:56:00;35.0;1;1
1361;Case36;A30;2017-07-18 10:55:00;2017-07-18 10:58:00;35.0;1;1
1334;Case36;A5;2017-07-18 10:57:00;2017-07-18 10:57:00;35.0;1;1
1338;Case36;A9;2017-07-18 10:58:00;2017-07-18 10:58:00;35.0;1;1
1363;Case36;A32;2017-07-18 10:59:00;2017-07-18 10:59:00;35.0;1;1
1331;Case36;A2;2017-07-18 10:59:00;2017-07-18 10:59:00;35.0;1;1
1403;Case38;A0;2017-07-19 10:16:00;2017-07-19 10:18:00;;0;1
1409;Case38;A6;2017-07-19 10:18:00;2017-07-19 10:18:00;;0;1
1406;Case38;A3;2017-07-19 10:19:00;2017-07-19 10:21:00;;0;1
1404;Case38;A1;2017-07-19 10:19:00;2017-07-19 10:19:00;;0;1
1407;Case38;A4;2017-07-19 10:21:00;2017-07-19 10:21:00;;0;1
1417;Case38;A14;2017-07-19 10:22:00;2017-07-19 10:22:00;;0;1
1415;Case38;A12;2017-07-19 10:22:00;2017-07-19 10:28:00;;0;1
1413;Case38;A10;2017-07-19 10:23:00;2017-07-19 10:36:00;;0;1
1429;Case38;A26;2017-07-19 10:24:00;2017-07-19 10:29:00;;0;1
1423;Case38;A20;2017-07-19 10:25:00;2017-07-19 10:25:00;;0;1
1420;Case38;A17;2017-07-19 10:29:00;2017-07-19 10:29:00;;0;1
1418;Case38;A15;2017-07-19 10:30:00;2017-07-19 10:36:00;;0;1
1424;Case38;A21;2017-07-19 10:31:00;2017-07-19 10:36:00;;0;1
1421;Case38;A18;2017-07-19 10:32:00;2017-07-19 10:40:00;;0;1
1411;Case38;A8;2017-07-19 10:34:00;2017-07-19 10:34:00;;0;1
1410;Case38;A7;2017-07-19 10:34:00;2017-07-19 10:34:00;;0;1
1431;Case38;A29;2017-07-19 10:34:00;2017-07-19 10:37:00;;0;1
1419;Case38;A16;2017-07-19 10:37:00;2017-07-19 10:37:00;;0;1
1425;Case38;A22;2017-07-19 10:37:00;2017-07-19 10:37:00;;0;1
1414;Case38;A11;2017-07-19 10:37:00;2017-07-19 10:57:00;;0;1
1422;Case38;A19;2017-07-19 10:44:00;2017-07-19 10:44:00;;0;1
1426;Case38;A23;2017-07-19 10:59:00;2017-07-19 10:59:00;;0;1
1427;Case38;A24;2017-07-19 11:00:00;2017-07-19 11:01:00;;0;1
1412;Case38;A9;2017-07-19 11:01:00;2017-07-19 11:01:00;;0;1
1428;Case38;A25;2017-07-19 11:01:00;2017-07-19 11:01:00;;0;1
1408;Case38;A5;2017-07-19 11:02:00;2017-07-19 11:02:00;;0;1
1430;Case38;A27;2017-07-19 11:44:00;2017-07-19 11:55:00;;0;1
1433;Case38;A31;2017-07-19 11:48:00;2017-07-19 11:48:00;;0;1
1416;Case38;A13;2017-07-19 11:48:00;2017-07-19 11:53:00;;0;1
1432;Case38;A30;2017-07-19 11:55:00;2017-07-19 12:00:00;;0;1
1434;Case38;A32;2017-07-19 12:03:00;2017-07-19 12:03:00;;0;1
1405;Case38;A2;2017-07-19 12:03:00;2017-07-19 12:03:00;;0;1
1435;Case39;A0;2017-07-19 12:21:00;2017-07-19 12:22:00;35.0;1;1
1443;Case39;A8;2017-07-19 12:24:00;2017-07-19 12:24:00;35.0;1;1
1436;Case39;A1;2017-07-19 12:28:00;2017-07-19 12:28:00;35.0;1;1
1438;Case39;A3;2017-07-19 12:28:00;2017-07-19 12:29:00;35.0;1;1
1455;Case39;A20;2017-07-19 12:30:00;2017-07-19 12:30:00;35.0;1;1
1439;Case39;A4;2017-07-19 12:30:00;2017-07-19 12:30:00;35.0;1;1
1441;Case39;A6;2017-07-19 12:31:00;2017-07-19 12:31:00;35.0;1;1
1445;Case39;A10;2017-07-19 12:32:00;2017-07-19 12:44:00;35.0;1;1
1449;Case39;A14;2017-07-19 12:32:00;2017-07-19 12:32:00;35.0;1;1
1458;Case39;A26;2017-07-19 12:33:00;2017-07-19 12:41:00;35.0;1;1
1447;Case39;A12;2017-07-19 12:33:00;2017-07-19 12:40:00;35.0;1;1
1452;Case39;A17;2017-07-19 12:34:00;2017-07-19 12:34:00;35.0;1;1
1453;Case39;A18;2017-07-19 12:40:00;2017-07-19 12:54:00;35.0;1;1
1456;Case39;A21;2017-07-19 12:41:00;2017-07-19 12:44:00;35.0;1;1
1450;Case39;A15;2017-07-19 12:42:00;2017-07-19 12:47:00;35.0;1;1
1460;Case39;A29;2017-07-19 12:45:00;2017-07-19 12:47:00;35.0;1;1
1457;Case39;A22;2017-07-19 12:45:00;2017-07-19 12:45:00;35.0;1;1
1442;Case39;A7;2017-07-19 12:46:00;2017-07-19 12:46:00;35.0;1;1
1446;Case39;A11;2017-07-19 12:47:00;2017-07-19 12:53:00;35.0;1;1
1451;Case39;A16;2017-07-19 12:49:00;2017-07-19 12:49:00;35.0;1;1
1462;Case39;A31;2017-07-19 12:50:00;2017-07-19 12:50:00;35.0;1;1
1459;Case39;A27;2017-07-19 12:51:00;2017-07-19 12:55:00;35.0;1;1
1440;Case39;A5;2017-07-19 12:53:00;2017-07-19 12:53:00;35.0;1;1
1448;Case39;A13;2017-07-19 12:54:00;2017-07-19 12:55:00;35.0;1;1
1461;Case39;A30;2017-07-19 12:55:00;2017-07-19 12:59:00;35.0;1;1
1444;Case39;A9;2017-07-19 12:57:00;2017-07-19 12:57:00;35.0;1;1
1454;Case39;A19;2017-07-19 12:58:00;2017-07-19 12:58:00;35.0;1;1
1463;Case39;A32;2017-07-19 13:07:00;2017-07-19 13:07:00;35.0;1;1
1437;Case39;A2;2017-07-19 13:07:00;2017-07-19 13:07:00;35.0;1;1
1464;Case40;A0;2017-07-20 10:19:00;2017-07-20 10:21:00;45.0;1;1
1465;Case40;A1;2017-07-20 10:23:00;2017-07-20 10:23:00;45.0;1;1
1467;Case40;A3;2017-07-20 10:23:00;2017-07-20 10:25:00;45.0;1;1
1470;Case40;A35;2017-07-20 10:24:00;2017-07-20 10:24:00;45.0;1;1
1495;Case40;A26;2017-07-20 10:24:00;2017-07-20 10:30:00;45.0;1;1
1468;Case40;A33;2017-07-20 10:25:00;2017-07-20 10:25:00;45.0;1;1
1472;Case40;A4;2017-07-20 10:25:00;2017-07-20 10:25:00;45.0;1;1
1474;Case40;A6;2017-07-20 10:25:00;2017-07-20 10:25:00;45.0;1;1
1480;Case40;A12;2017-07-20 10:27:00;2017-07-20 10:42:00;45.0;1;1
1476;Case40;A8;2017-07-20 10:27:00;2017-07-20 10:27:00;45.0;1;1
1478;Case40;A10;2017-07-20 10:27:00;2017-07-20 10:36:00;45.0;1;1
1489;Case40;A20;2017-07-20 10:29:00;2017-07-20 10:29:00;45.0;1;1
1490;Case40;A21;2017-07-20 10:30:00;2017-07-20 10:39:00;45.0;1;1
1486;Case40;A17;2017-07-20 10:32:00;2017-07-20 10:32:00;45.0;1;1
1482;Case40;A50;2017-07-20 10:33:00;2017-07-20 10:33:00;45.0;1;1
1483;Case40;A37;2017-07-20 10:35:00;2017-07-20 10:37:00;45.0;1;1
1479;Case40;A11;2017-07-20 10:36:00;2017-07-20 11:02:00;45.0;1;1
1487;Case40;A18;2017-07-20 10:39:00;2017-07-20 10:49:00;45.0;1;1
1491;Case40;A22;2017-07-20 10:40:00;2017-07-20 10:40:00;45.0;1;1
1497;Case40;A29;2017-07-20 10:42:00;2017-07-20 10:44:00;45.0;1;1
1484;Case40;A15;2017-07-20 10:43:00;2017-07-20 10:45:00;45.0;1;1
1492;Case40;A23;2017-07-20 10:43:00;2017-07-20 10:43:00;45.0;1;1
1475;Case40;A7;2017-07-20 10:44:00;2017-07-20 10:44:00;45.0;1;1
1493;Case40;A24;2017-07-20 10:44:00;2017-07-20 10:45:00;45.0;1;1
1494;Case40;A25;2017-07-20 10:46:00;2017-07-20 10:46:00;45.0;1;1
1481;Case40;A13;2017-07-20 10:47:00;2017-07-20 10:57:00;45.0;1;1
1485;Case40;A16;2017-07-20 10:47:00;2017-07-20 10:47:00;45.0;1;1
1496;Case40;A27;2017-07-20 10:49:00;2017-07-20 10:58:00;45.0;1;1
1499;Case40;A31;2017-07-20 10:50:00;2017-07-20 10:50:00;45.0;1;1
1488;Case40;A19;2017-07-20 10:55:00;2017-07-20 10:55:00;45.0;1;1
1498;Case40;A30;2017-07-20 10:57:00;2017-07-20 11:03:00;45.0;1;1
1477;Case40;A9;2017-07-20 10:57:00;2017-07-20 10:57:00;45.0;1;1
1469;Case40;A34;2017-07-20 10:59:00;2017-07-20 10:59:00;45.0;1;1
1473;Case40;A5;2017-07-20 10:59:00;2017-07-20 10:59:00;45.0;1;1
1471;Case40;A36;2017-07-20 11:03:00;2017-07-20 11:03:00;45.0;1;1
1466;Case40;A2;2017-07-20 11:08:00;2017-07-20 11:08:00;45.0;1;1
1500;Case40;A32;2017-07-20 11:08:00;2017-07-20 11:08:00;45.0;1;1
1501;Case41;A0;2017-07-20 11:19:00;2017-07-20 11:20:00;;0;1
1502;Case41;A1;2017-07-20 11:26:00;2017-07-20 11:26:00;;0;1
1504;Case41;A3;2017-07-20 11:27:00;2017-07-20 11:30:00;;0;1
1511;Case41;A6;2017-07-20 11:28:00;2017-07-20 11:28:00;;0;1
1505;Case41;A33;2017-07-20 11:28:00;2017-07-20 11:28:00;;0;1
1507;Case41;A35;2017-07-20 11:28:00;2017-07-20 11:28:00;;0;1
1536;Case41;A26;2017-07-20 11:29:00;2017-07-20 11:35:00;;0;1
1509;Case41;A4;2017-07-20 11:29:00;2017-07-20 11:29:00;;0;1
1515;Case41;A10;2017-07-20 11:32:00;2017-07-20 11:44:00;;0;1
1517;Case41;A12;2017-07-20 11:35:00;2017-07-20 11:40:00;;0;1
1523;Case41;A39;2017-07-20 11:35:00;2017-07-20 11:39:00;;0;1
1531;Case41;A24;2017-07-20 11:42:00;2017-07-20 11:43:00;;0;1
1530;Case41;A23;2017-07-20 11:42:00;2017-07-20 11:42:00;;0;1
1533;Case41;A41;2017-07-20 11:43:00;2017-07-20 11:43:00;;0;1
1532;Case41;A25;2017-07-20 11:43:00;2017-07-20 11:43:00;;0;1
1535;Case41;A43;2017-07-20 11:44:00;2017-07-20 11:44:00;;0;1
1534;Case41;A42;2017-07-20 11:44:00;2017-07-20 11:44:00;;0;1
1524;Case41;A17;2017-07-20 11:44:00;2017-07-20 11:44:00;;0;1
1512;Case41;A7;2017-07-20 11:45:00;2017-07-20 11:45:00;;0;1
1527;Case41;A20;2017-07-20 11:46:00;2017-07-20 11:46:00;;0;1
1528;Case41;A21;2017-07-20 11:47:00;2017-07-20 11:55:00;;0;1
1538;Case41;A29;2017-07-20 11:48:00;2017-07-20 11:56:00;;0;1
1521;Case41;A14;2017-07-20 11:50:00;2017-07-20 11:50:00;;0;1
1525;Case41;A18;2017-07-20 11:51:00;2017-07-20 12:05:00;;0;1
1522;Case41;A15;2017-07-20 11:52:00;2017-07-20 11:56:00;;0;1
1513;Case41;A8;2017-07-20 11:52:00;2017-07-20 11:52:00;;0;1
1529;Case41;A22;2017-07-20 11:58:00;2017-07-20 11:58:00;;0;1
1519;Case41;A37;2017-07-20 12:01:00;2017-07-20 12:02:00;;0;1
1537;Case41;A27;2017-07-20 12:05:00;2017-07-20 12:21:00;;0;1
1520;Case41;A38;2017-07-20 12:06:00;2017-07-20 12:06:00;;0;1
1516;Case41;A11;2017-07-20 12:10:00;2017-07-20 12:24:00;;0;1
1518;Case41;A13;2017-07-20 12:11:00;2017-07-20 12:26:00;;0;1
1526;Case41;A19;2017-07-20 12:14:00;2017-07-20 12:14:00;;0;1
1540;Case41;A31;2017-07-20 12:17:00;2017-07-20 12:17:00;;0;1
1539;Case41;A30;2017-07-20 12:24:00;2017-07-20 12:29:00;;0;1
1506;Case41;A34;2017-07-20 12:24:00;2017-07-20 12:24:00;;0;1
1508;Case41;A36;2017-07-20 12:27:00;2017-07-20 12:27:00;;0;1
1514;Case41;A9;2017-07-20 12:27:00;2017-07-20 12:27:00;;0;1
1510;Case41;A5;2017-07-20 12:28:00;2017-07-20 12:28:00;;0;1
1503;Case41;A2;2017-07-20 12:32:00;2017-07-20 12:32:00;;0;1
1541;Case41;A32;2017-07-20 12:32:00;2017-07-20 12:32:00;;0;1
1550;Case42;A4;2017-07-20 13:20:00;2017-07-20 13:20:00;35.0;1;1
1542;Case42;A0;2017-07-20 13:29:00;2017-07-20 13:28:00;35.0;1;1
1567;Case42;A20;2017-07-20 13:30:00;2017-07-20 13:30:00;35.0;1;1
1552;Case42;A6;2017-07-20 13:30:00;2017-07-20 13:30:00;35.0;1;1
1543;Case42;A1;2017-07-20 13:32:00;2017-07-20 13:32:00;35.0;1;1
1545;Case42;A3;2017-07-20 13:32:00;2017-07-20 13:33:00;35.0;1;1
1546;Case42;A33;2017-07-20 13:33:00;2017-07-20 13:33:00;35.0;1;1
1548;Case42;A35;2017-07-20 13:34:00;2017-07-20 13:34:00;35.0;1;1
1554;Case42;A8;2017-07-20 13:34:00;2017-07-20 13:34:00;35.0;1;1
1573;Case42;A26;2017-07-20 13:34:00;2017-07-20 13:38:00;35.0;1;1
1556;Case42;A10;2017-07-20 13:37:00;2017-07-20 13:46:00;35.0;1;1
1558;Case42;A12;2017-07-20 13:37:00;2017-07-20 13:44:00;35.0;1;1
1569;Case42;A22;2017-07-20 13:38:00;2017-07-20 13:38:00;35.0;1;1
1564;Case42;A17;2017-07-20 13:38:00;2017-07-20 13:38:00;35.0;1;1
1575;Case42;A29;2017-07-20 13:40:00;2017-07-20 13:44:00;35.0;1;1
1568;Case42;A21;2017-07-20 13:40:00;2017-07-20 13:46:00;35.0;1;1
1557;Case42;A11;2017-07-20 13:41:00;2017-07-20 14:03:00;35.0;1;1
1560;Case42;A50;2017-07-20 13:44:00;2017-07-20 13:44:00;35.0;1;1
1553;Case42;A7;2017-07-20 13:46:00;2017-07-20 13:46:00;35.0;1;1
1561;Case42;A37;2017-07-20 13:46:00;2017-07-20 13:49:00;35.0;1;1
1574;Case42;A27;2017-07-20 13:48:00;2017-07-20 13:59:00;35.0;1;1
1565;Case42;A18;2017-07-20 13:48:00;2017-07-20 13:58:00;35.0;1;1
1577;Case42;A31;2017-07-20 13:49:00;2017-07-20 13:49:00;35.0;1;1
1559;Case42;A13;2017-07-20 13:49:00;2017-07-20 14:00:00;35.0;1;1
1562;Case42;A15;2017-07-20 13:55:00;2017-07-20 13:59:00;35.0;1;1
1563;Case42;A16;2017-07-20 14:00:00;2017-07-20 14:00:00;35.0;1;1
1576;Case42;A30;2017-07-20 14:01:00;2017-07-20 14:08:00;35.0;1;1
1570;Case42;A23;2017-07-20 14:02:00;2017-07-20 14:02:00;35.0;1;1
1549;Case42;A36;2017-07-20 14:03:00;2017-07-20 14:03:00;35.0;1;1
1571;Case42;A24;2017-07-20 14:03:00;2017-07-20 14:04:00;35.0;1;1
1566;Case42;A19;2017-07-20 14:04:00;2017-07-20 14:04:00;35.0;1;1
1572;Case42;A25;2017-07-20 14:05:00;2017-07-20 14:05:00;35.0;1;1
1547;Case42;A34;2017-07-20 14:06:00;2017-07-20 14:06:00;35.0;1;1
1551;Case42;A5;2017-07-20 14:07:00;2017-07-20 14:07:00;35.0;1;1
1555;Case42;A9;2017-07-20 14:07:00;2017-07-20 14:07:00;35.0;1;1
1578;Case42;A32;2017-07-20 14:09:00;2017-07-20 14:09:00;35.0;1;1
1544;Case42;A2;2017-07-20 14:09:00;2017-07-20 14:09:00;35.0;1;1
1579;Case43;A0;2017-07-25 11:04:00;2017-07-25 11:05:00;45.0;1;1
1580;Case43;A1;2017-07-25 11:09:00;2017-07-25 11:09:00;45.0;1;1
1582;Case43;A3;2017-07-25 11:09:00;2017-07-25 11:14:00;45.0;1;1
1583;Case43;A33;2017-07-25 11:10:00;2017-07-25 11:10:00;45.0;1;1
365;Case10;A0;2017-07-25 11:11:00;2017-07-25 11:12:00;;0;2
1609;Case43;A20;2017-07-25 11:11:00;2017-07-25 11:11:00;45.0;1;2
1615;Case43;A26;2017-07-25 11:11:00;2017-07-25 11:16:00;45.0;1;2
1585;Case43;A35;2017-07-25 11:11:00;2017-07-25 11:11:00;45.0;1;2
1612;Case43;A23;2017-07-25 11:12:00;2017-07-25 11:12:00;45.0;1;2
1593;Case43;A46;2017-07-25 11:12:00;2017-07-25 11:12:00;45.0;1;2
1606;Case43;A17;2017-07-25 11:12:00;2017-07-25 11:12:00;45.0;1;2
1613;Case43;A24;2017-07-25 11:13:00;2017-07-25 11:14:00;45.0;1;2
1589;Case43;A44;2017-07-25 11:14:00;2017-07-25 11:14:00;45.0;1;2
1587;Case43;A4;2017-07-25 11:14:00;2017-07-25 11:14:00;45.0;1;2
373;Case10;A6;2017-07-25 11:15:00;2017-07-25 11:15:00;;0;2
368;Case10;A3;2017-07-25 11:16:00;2017-07-25 11:17:00;;0;2
366;Case10;A1;2017-07-25 11:16:00;2017-07-25 11:16:00;;0;2
1610;Case43;A21;2017-07-25 11:16:00;2017-07-25 11:20:00;45.0;1;2
1599;Case43;A10;2017-07-25 11:17:00;2017-07-25 11:28:00;45.0;1;2
1607;Case43;A18;2017-07-25 11:17:00;2017-07-25 11:34:00;45.0;1;2
371;Case10;A4;2017-07-25 11:17:00;2017-07-25 11:17:00;;0;2
1614;Case43;A25;2017-07-25 11:17:00;2017-07-25 11:17:00;45.0;1;2
393;Case10;A26;2017-07-25 11:18:00;2017-07-25 11:26:00;;0;2
390;Case10;A23;2017-07-25 11:18:00;2017-07-25 11:18:00;;0;2
369;Case10;A35;2017-07-25 11:18:00;2017-07-25 11:18:00;;0;2
391;Case10;A24;2017-07-25 11:18:00;2017-07-25 11:22:00;;0;2
377;Case10;A10;2017-07-25 11:19:00;2017-07-25 11:29:00;;0;2
1591;Case43;A6;2017-07-25 11:19:00;2017-07-25 11:19:00;45.0;1;2
1597;Case43;A48;2017-07-25 11:21:00;2017-07-25 11:21:00;45.0;1;2
392;Case10;A25;2017-07-25 11:22:00;2017-07-25 11:22:00;;0;2
1611;Case43;A22;2017-07-25 11:22:00;2017-07-25 11:22:00;45.0;1;2
1617;Case43;A29;2017-07-25 11:24:00;2017-07-25 11:27:00;45.0;1;2
387;Case10;A20;2017-07-25 11:24:00;2017-07-25 11:24:00;;0;2
381;Case10;A50;2017-07-25 11:25:00;2017-07-25 11:25:00;;0;2
1601;Case43;A12;2017-07-25 11:26:00;2017-07-25 11:33:00;45.0;1;2
1604;Case43;A14;2017-07-25 11:26:00;2017-07-25 11:26:00;45.0;1;2
388;Case10;A21;2017-07-25 11:26:00;2017-07-25 11:35:00;;0;2
1592;Case43;A7;2017-07-25 11:28:00;2017-07-25 11:28:00;45.0;1;2
1619;Case43;A31;2017-07-25 11:29:00;2017-07-25 11:29:00;45.0;1;2
374;Case10;A7;2017-07-25 11:30:00;2017-07-25 11:30:00;;0;2
1605;Case43;A15;2017-07-25 11:30:00;2017-07-25 11:34:00;45.0;1;2
384;Case10;A17;2017-07-25 11:32:00;2017-07-25 11:32:00;;0;2
1594;Case43;A47;2017-07-25 11:34:00;2017-07-25 11:34:00;45.0;1;2
385;Case10;A18;2017-07-25 11:35:00;2017-07-25 11:49:00;;0;2
389;Case10;A22;2017-07-25 11:36:00;2017-07-25 11:36:00;;0;2
382;Case10;A37;2017-07-25 11:37:00;2017-07-25 11:47:00;;0;2
1616;Case43;A27;2017-07-25 11:37:00;2017-07-25 11:45:00;45.0;1;2
1602;Case43;A37;2017-07-25 11:38:00;2017-07-25 11:41:00;45.0;1;2
1608;Case43;A19;2017-07-25 11:38:00;2017-07-25 11:38:00;45.0;1;2
1600;Case43;A11;2017-07-25 11:39:00;2017-07-25 11:50:00;45.0;1;2
1603;Case43;A38;2017-07-25 11:42:00;2017-07-25 11:42:00;45.0;1;2
1618;Case43;A30;2017-07-25 11:44:00;2017-07-25 11:54:00;45.0;1;2
1590;Case43;A45;2017-07-25 11:45:00;2017-07-25 11:45:00;45.0;1;2
375;Case10;A8;2017-07-25 11:45:00;2017-07-25 11:45:00;;0;2
1586;Case43;A36;2017-07-25 11:48:00;2017-07-25 11:48:00;45.0;1;2
1595;Case43;A8;2017-07-25 11:49:00;2017-07-25 11:49:00;45.0;1;2
1598;Case43;A49;2017-07-25 11:49:00;2017-07-25 11:49:00;45.0;1;2
1584;Case43;A34;2017-07-25 11:49:00;2017-07-25 11:49:00;45.0;1;2
383;Case10;A38;2017-07-25 11:49:00;2017-07-25 11:49:00;;0;2
1596;Case43;A9;2017-07-25 11:50:00;2017-07-25 11:50:00;45.0;1;2
1588;Case43;A5;2017-07-25 11:52:00;2017-07-25 11:52:00;45.0;1;2
1620;Case43;A32;2017-07-25 11:55:00;2017-07-25 11:55:00;45.0;1;1
386;Case10;A19;2017-07-25 11:55:00;2017-07-25 11:55:00;;0;1
1581;Case43;A2;2017-07-25 11:55:00;2017-07-25 11:55:00;45.0;1;1
378;Case10;A11;2017-07-25 11:57:00;2017-07-25 12:09:00;;0;1
395;Case10;A29;2017-07-25 12:01:00;2017-07-25 12:07:00;;0;1
379;Case10;A12;2017-07-25 12:02:00;2017-07-25 12:14:00;;0;1
394;Case10;A27;2017-07-25 12:02:00;2017-07-25 12:16:00;;0;1
397;Case10;A31;2017-07-25 12:10:00;2017-07-25 12:10:00;;0;1
380;Case10;A13;2017-07-25 12:11:00;2017-07-25 12:14:00;;0;1
396;Case10;A30;2017-07-25 12:15:00;2017-07-25 12:20:00;;0;1
